% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 12:52:13 +0900
% Frequency (Hz), Input 1 (dBm)
1.010609703371e+07, -8.146417e+01
1.010633545229e+07, -8.125112e+01
1.010657387087e+07, -8.112792e+01
1.010681228945e+07, -8.084009e+01
1.010705070803e+07, -8.039850e+01
1.010728912661e+07, -7.984872e+01
1.010752754519e+07, -7.934033e+01
1.010776596377e+07, -7.890941e+01
1.010800438235e+07, -7.188188e+01
1.010824280092e+07, -5.474535e+01
1.010848121950e+07, -4.264623e+01
1.010871963808e+07, -3.394837e+01
1.010895805666e+07, -2.771090e+01
1.010919647524e+07, -2.346815e+01
1.010943489382e+07, -2.097211e+01
1.010967331240e+07, -2.009545e+01
1.010991173098e+07, -2.079642e+01
1.011015014956e+07, -2.310732e+01
1.011038856814e+07, -2.714253e+01
1.011062698672e+07, -3.312830e+01
1.011086540530e+07, -4.148088e+01
1.011110382387e+07, -5.299475e+01
1.011134224245e+07, -6.906958e+01
1.011158066103e+07, -7.852357e+01
1.011181907961e+07, -7.873920e+01
1.011205749819e+07, -7.902273e+01
1.011229591677e+07, -7.955225e+01
1.011253433535e+07, -8.025941e+01
1.011277275393e+07, -8.109263e+01
1.011301117251e+07, -8.174740e+01
1.011324959109e+07, -8.212709e+01
1.011348800967e+07, -8.248671e+01
1.011372642824e+07, -8.303243e+01
1.011396484682e+07, -8.376481e+01
1.011420326540e+07, -8.490312e+01
1.011444168398e+07, -8.629019e+01
1.011468010256e+07, -8.669478e+01
1.011491852114e+07, -8.587618e+01
1.011515693972e+07, -8.552498e+01
1.011539535830e+07, -8.594090e+01
1.011563377688e+07, -8.717253e+01
1.011587219546e+07, -8.869667e+01
1.011611061404e+07, -8.972138e+01
1.011634903261e+07, -8.945373e+01
1.011658745119e+07, -8.948159e+01
1.011682586977e+07, -9.005709e+01
1.011706428835e+07, -9.168850e+01
1.011730270693e+07, -9.345353e+01
1.011754112551e+07, -9.349769e+01
1.011777954409e+07, -9.245753e+01
1.011801796267e+07, -9.081859e+01
1.011825638125e+07, -8.996869e+01
1.011849479983e+07, -8.948210e+01
1.011873321841e+07, -8.895558e+01
1.011897163698e+07, -8.874852e+01
1.011921005556e+07, -8.916789e+01
1.011944847414e+07, -9.028380e+01
1.011968689272e+07, -9.196265e+01
1.011992531130e+07, -9.376766e+01
1.012016372988e+07, -9.475665e+01
1.012040214846e+07, -9.416426e+01
1.012064056704e+07, -9.345440e+01
1.012087898562e+07, -9.273726e+01
