% Moku:Go Spectrum Analyzer
% Input 1 (on), AC, 30 MHz, 1 MOhm, 10 Vpp
% Input 2 (off), AC, 30 MHz, 1 MOhm, 10 Vpp
% Start freq 9.975 000 MHz, stop freq 10.175 000 MHz, RBW 977.5 Hz (Auto mode), Blackman-Harris window, Video filter off
% Averaging: 16 spectra per frame, 1 frame averages
% Output 1 (off) - 10.000 000 000 000 MHz, 1.000 Vpp
% Output 2 (off) - 20.000 000 000 000 MHz, 1.000 Vpp
% 
% Acquired 2026-05-09 T 13:02:50 +0900
% Frequency (Hz), Input 1 (dBm)
1.012946205446e+07, -9.611054e+01
1.012970047304e+07, -9.575960e+01
1.012993889162e+07, -9.507102e+01
1.013017731020e+07, -9.478456e+01
1.013041572878e+07, -9.483600e+01
1.013065414736e+07, -9.496589e+01
1.013089256594e+07, -9.515103e+01
1.013113098452e+07, -9.542254e+01
1.013136940310e+07, -9.553359e+01
1.013160782168e+07, -9.531303e+01
1.013184624026e+07, -9.488800e+01
1.013208465884e+07, -9.486216e+01
1.013232307741e+07, -9.520494e+01
1.013256149599e+07, -9.534049e+01
1.013279991457e+07, -9.517818e+01
1.013303833315e+07, -9.465796e+01
1.013327675173e+07, -9.438461e+01
1.013351517031e+07, -9.465805e+01
1.013375358889e+07, -9.542306e+01
1.013399200747e+07, -9.614136e+01
1.013423042605e+07, -9.602241e+01
1.013446884463e+07, -9.496664e+01
1.013470726321e+07, -9.428756e+01
1.013494568178e+07, -9.374823e+01
1.013518410036e+07, -9.341373e+01
1.013542251894e+07, -9.359059e+01
1.013566093752e+07, -9.414377e+01
1.013589935610e+07, -9.488878e+01
1.013613777468e+07, -9.534117e+01
1.013637619326e+07, -9.507228e+01
1.013661461184e+07, -9.448366e+01
1.013685303042e+07, -9.419171e+01
1.013709144900e+07, -9.431223e+01
1.013732986758e+07, -9.433656e+01
1.013756828615e+07, -9.443448e+01
1.013780670473e+07, -9.431235e+01
1.013804512331e+07, -9.438549e+01
1.013828354189e+07, -9.390947e+01
1.013852196047e+07, -9.328403e+01
1.013876037905e+07, -9.288393e+01
1.013899879763e+07, -9.270067e+01
1.013923721621e+07, -9.274111e+01
1.013947563479e+07, -9.311346e+01
1.013971405337e+07, -9.372636e+01
1.013995247195e+07, -9.416834e+01
1.014019089052e+07, -9.412079e+01
1.014042930910e+07, -9.381767e+01
1.014066772768e+07, -9.348056e+01
1.014090614626e+07, -9.322001e+01
1.014114456484e+07, -9.332768e+01
1.014138298342e+07, -9.368139e+01
1.014162140200e+07, -9.402660e+01
1.014185982058e+07, -9.372670e+01
1.014209823916e+07, -9.328461e+01
1.014233665774e+07, -9.311391e+01
1.014257507632e+07, -9.350293e+01
1.014281349489e+07, -9.428893e+01
1.014305191347e+07, -9.465969e+01
1.014329033205e+07, -9.448475e+01
1.014352875063e+07, -9.428904e+01
1.014376716921e+07, -9.438639e+01
1.014400558779e+07, -9.468511e+01
1.014424400637e+07, -9.481270e+01
1.014448242495e+07, -9.446021e+01
1.014472084353e+07, -9.416907e+01
1.014495926211e+07, -9.398027e+01
1.014519768069e+07, -9.370454e+01
1.014543609926e+07, -9.313552e+01
1.014567451784e+07, -9.228846e+01
1.014591293642e+07, -9.196781e+01
1.014615135500e+07, -9.198638e+01
1.014638977358e+07, -9.225021e+01
1.014662819216e+07, -9.282358e+01
1.014686661074e+07, -9.372742e+01
1.014710502932e+07, -9.451006e+01
1.014734344790e+07, -9.451009e+01
1.014758186648e+07, -9.431382e+01
1.014782028506e+07, -9.386469e+01
1.014805870363e+07, -9.332866e+01
1.014829712221e+07, -9.319969e+01
1.014853554079e+07, -9.350375e+01
1.014877395937e+07, -9.322111e+01
1.014901237795e+07, -9.282388e+01
1.014925079653e+07, -9.278313e+01
1.014948921511e+07, -9.322120e+01
1.014972763369e+07, -9.384191e+01
1.014996605227e+07, -9.424163e+01
1.015020447085e+07, -9.458521e+01
1.015044288943e+07, -9.526173e+01
1.015068130801e+07, -9.564909e+01
1.015091972658e+07, -9.436288e+01
1.015115814516e+07, -9.284459e+01
1.015139656374e+07, -9.223171e+01
1.015163498232e+07, -9.242476e+01
1.015187340090e+07, -9.324289e+01
1.015211181948e+07, -9.441195e+01
1.015235023806e+07, -9.520799e+01
1.015258865664e+07, -9.605471e+01
1.015282707522e+07, -9.729542e+01
1.015306549380e+07, -9.729544e+01
1.015330391238e+07, -9.679709e+01
1.015354233095e+07, -9.641804e+01
1.015378074953e+07, -9.564942e+01
1.015401916811e+07, -9.518131e+01
1.015425758669e+07, -9.496947e+01
1.015449600527e+07, -9.483966e+01
1.015473442385e+07, -9.458569e+01
1.015497284243e+07, -9.388854e+01
1.015521126101e+07, -9.305232e+01
1.015544967959e+07, -9.246427e+01
1.015568809817e+07, -9.250360e+01
1.015592651675e+07, -9.280420e+01
1.015616493532e+07, -9.298969e+01
1.015640335390e+07, -9.311559e+01
1.015664177248e+07, -9.305244e+01
1.015688019106e+07, -9.296895e+01
1.015711860964e+07, -9.313681e+01
1.015735702822e+07, -9.357122e+01
1.015759544680e+07, -9.424239e+01
1.015783386538e+07, -9.461103e+01
1.015807228396e+07, -9.468669e+01
1.015831070254e+07, -9.458600e+01
1.015854912112e+07, -9.481427e+01
1.015878753969e+07, -9.507515e+01
1.015902595827e+07, -9.494376e+01
1.015926437685e+07, -9.458607e+01
1.015950279543e+07, -9.384284e+01
1.015974121401e+07, -9.330817e+01
1.015997963259e+07, -9.292772e+01
1.016021805117e+07, -9.258310e+01
1.016045646975e+07, -9.264295e+01
1.016069488833e+07, -9.264296e+01
1.016093330691e+07, -9.270323e+01
1.016117172549e+07, -9.332990e+01
1.016141014406e+07, -9.429092e+01
1.016164856264e+07, -9.451146e+01
1.016188698122e+07, -9.405231e+01
1.016212539980e+07, -9.357156e+01
1.016236381838e+07, -9.337341e+01
1.016260223696e+07, -9.370625e+01
1.016284065554e+07, -9.407594e+01
1.016307907412e+07, -9.417088e+01
1.016331749270e+07, -9.412330e+01
1.016355591128e+07, -9.446208e+01
1.016379432986e+07, -9.481461e+01
1.016403274843e+07, -9.471243e+01
1.016427116701e+07, -9.405244e+01
1.016450958559e+07, -9.328688e+01
1.016474800417e+07, -9.274385e+01
1.016498642275e+07, -9.270346e+01
1.016522484133e+07, -9.317981e+01
1.016546325991e+07, -9.370640e+01
1.016570167849e+07, -9.391241e+01
1.016594009707e+07, -9.412342e+01
1.016617851565e+07, -9.448691e+01
1.016641693423e+07, -9.512871e+01
1.016665535280e+07, -9.550998e+01
1.016689377138e+07, -9.562207e+01
1.016713218996e+07, -9.548221e+01
1.016737060854e+07, -9.551001e+01
1.016760902712e+07, -9.548222e+01
1.016784744570e+07, -9.559395e+01
1.016808586428e+07, -9.551003e+01
1.016832428286e+07, -9.504921e+01
1.016856270144e+07, -9.478915e+01
1.016880112002e+07, -9.497039e+01
1.016903953860e+07, -9.504924e+01
1.016927795717e+07, -9.471264e+01
1.016951637575e+07, -9.476359e+01
1.016975479433e+07, -9.512882e+01
1.016999321291e+07, -9.489228e+01
1.017023163149e+07, -9.398232e+01
1.017047005007e+07, -9.324409e+01
1.017070846865e+07, -9.280500e+01
1.017094688723e+07, -9.303224e+01
1.017118530581e+07, -9.359421e+01
1.017142372439e+07, -9.438864e+01
1.017166214297e+07, -9.476363e+01
1.017190056155e+07, -9.507574e+01
1.017213898012e+07, -9.545462e+01
1.017237739870e+07, -9.573575e+01
1.017261581728e+07, -9.529022e+01
1.017285423586e+07, -9.471270e+01
1.017309265444e+07, -9.436423e+01
1.017333107302e+07, -9.407627e+01
1.017356949160e+07, -9.431557e+01
1.017380791018e+07, -9.481490e+01
1.017404632876e+07, -9.542702e+01
1.017428474734e+07, -9.599679e+01
1.017452316592e+07, -9.551014e+01
1.017476158449e+07, -9.429135e+01
1.017500000307e+07, -9.313756e+01
